@relation adult-data-training-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute salary {>50K,<=50K}

@data
0.150685,Private,0.165181,Prof-school,0.933333,Never-married,Prof-specialty,Not-in-family,White,Male,0,0.536961,0.397959,Canada,<=50K
0.123288,Private,0.062619,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Female,0,0,0.295918,United-States,<=50K
0.136986,Private,0.02368,Bachelors,0.8,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.428571,United-States,<=50K
0.287671,Private,0.059389,Assoc-acdm,0.733333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,El-Salvador,<=50K
0.383562,Private,0.106715,Some-college,0.6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.246575,Private,0.006031,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.232877,Private,0.080879,HS-grad,0.533333,Divorced,Transport-moving,Unmarried,White,Female,0.01151,0,0.479592,Germany,<=50K
0.068493,?,0.006379,Some-college,0.6,Married-civ-spouse,?,Husband,White,Male,0,0,0.05102,United-States,<=50K
0.178082,?,0.197555,HS-grad,0.533333,Never-married,?,Own-child,White,Male,0,0,0.295918,United-States,<=50K
0.753425,Private,0.187499,1st-4th,0.066667,Divorced,Other-service,Not-in-family,Black,Male,0,0,0.397959,United-States,<=50K
0.863014,Private,0.050179,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.295918,United-States,<=50K
0.027397,Private,0.055317,Some-college,0.6,Never-married,Sales,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.30137,Private,0.169435,Masters,0.866667,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0.397959,?,<=50K
0.39726,Private,0.028038,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.178082,Private,0.121978,Bachelors,0.8,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.397959,Poland,<=50K
0.712329,Self-emp-not-inc,0.043837,9th,0.266667,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.244898,United-States,<=50K
0.082192,Private,0.024643,HS-grad,0.533333,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,0.397959,United-States,<=50K
0.465753,Local-gov,0.118455,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.164384,Private,0.161761,Assoc-voc,0.666667,Never-married,Tech-support,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0,Private,0.145876,11th,0.4,Never-married,Sales,Own-child,White,Male,0,0,0.193878,United-States,<=50K
0.191781,Private,0.099187,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0.02829,0,0.397959,United-States,<=50K
0.383562,Local-gov,0.122165,HS-grad,0.533333,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.410959,Private,0.22751,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0.326531,United-States,<=50K
0.342466,Private,0.050231,Some-college,0.6,Widowed,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,0.397959,United-States,<=50K
0.273973,Private,0.223316,HS-grad,0.533333,Divorced,Sales,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.041096,Federal-gov,0.028761,Some-college,0.6,Never-married,Adm-clerical,Other-relative,White,Female,0,0,0.397959,United-States,<=50K
0.410959,Federal-gov,0.132576,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,0.397959,United-States,<=50K
0.479452,Private,0.144886,12th,0.466667,Separated,Machine-op-inspct,Other-relative,White,Female,0,0,0.397959,Cuba,<=50K
0.60274,Private,0.109781,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.410959,Private,0.131159,Some-college,0.6,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.357143,United-States,<=50K
0.136986,Self-emp-not-inc,0.095468,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.361111,0.704082,United-States,<=50K
0.082192,Private,0.015166,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.232877,?,0.144818,Some-college,0.6,Married-civ-spouse,?,Wife,White,Female,0,0,0.030612,United-States,<=50K
0,Local-gov,0.125891,11th,0.4,Never-married,Craft-repair,Own-child,White,Male,0,0,0.346939,United-States,<=50K
0.219178,Private,0.253893,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.013699,Private,0.048334,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Female,0,0,0.295918,United-States,<=50K
0.534247,Self-emp-not-inc,0.238161,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.602041,United-States,<=50K
0.027397,Private,0.367854,HS-grad,0.533333,Married-AF-spouse,Adm-clerical,Wife,White,Female,0,0,0.244898,United-States,<=50K
0.30137,Private,0.123518,Assoc-acdm,0.733333,Separated,Prof-specialty,Not-in-family,White,Female,0,0,0.295918,United-States,<=50K
0.315068,Private,0.250401,Some-college,0.6,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.328767,Private,0.13117,10th,0.333333,Married-spouse-absent,Craft-repair,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.383562,?,0.068451,HS-grad,0.533333,Separated,?,Not-in-family,Asian-Pac-Islander,Male,0,0,0.030612,United-States,<=50K
0.561644,Private,0.170112,Some-college,0.6,Never-married,Transport-moving,Not-in-family,White,Male,0,0,0.193878,United-States,<=50K
0.027397,Private,0.080034,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.109589,Private,0.124868,Some-college,0.6,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,0.5,United-States,<=50K
0.150685,Private,0.027935,Assoc-voc,0.666667,Never-married,Other-service,Not-in-family,White,Female,0.02463,0,0.346939,United-States,<=50K
0.150685,Private,0.103026,HS-grad,0.533333,Never-married,Craft-repair,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.369863,Private,0.25282,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.377551,United-States,<=50K
0.657534,Without-pay,0.009186,7th-8th,0.2,Widowed,Farming-fishing,Unmarried,White,Female,0,0,0.5,United-States,<=50K
0.452055,Federal-gov,0.203194,HS-grad,0.533333,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,0.112245,United-States,<=50K
0.136986,Private,0.061817,Some-college,0.6,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.260274,Private,0.120842,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.342466,Private,0.178233,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.316327,United-States,<=50K
0.273973,Private,0.114575,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.44898,United-States,<=50K
0.219178,Private,0.142938,10th,0.333333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.479452,Private,0.012271,HS-grad,0.533333,Divorced,Other-service,Not-in-family,White,Male,0,0,0.377551,United-States,<=50K
0.260274,Private,0.025887,Bachelors,0.8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.602041,United-States,<=50K
0.013699,Private,0.241964,5th-6th,0.133333,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.232877,Private,0.208513,Assoc-voc,0.666667,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.150685,Self-emp-inc,0.04605,HS-grad,0.533333,Never-married,Exec-managerial,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.164384,Private,0.095454,Assoc-voc,0.666667,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,0.5,United-States,<=50K
0.287671,Private,0.110482,Bachelors,0.8,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0.048898,0.397959,Philippines,<=50K
0.438356,Private,0.201605,11th,0.4,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.369863,Private,0.181266,1st-4th,0.066667,Never-married,Other-service,Own-child,White,Male,0,0,0.091837,United-States,<=50K
0.178082,Private,0.093884,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.041096,Private,0.0333,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.295918,United-States,<=50K
0.082192,Private,0.114905,Bachelors,0.8,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.040816,United-States,<=50K
0.054795,Private,0.029697,11th,0.4,Never-married,Other-service,Own-child,White,Male,0,0,0.5,United-States,<=50K
0.178082,Private,0.11243,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.377551,United-States,<=50K
0.013699,Private,0.030062,11th,0.4,Never-married,Sales,Own-child,White,Male,0,0,0.153061,United-States,<=50K
0.657534,Private,0.17849,Some-college,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.397959,?,<=50K
0.123288,Private,0.027627,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.671233,Private,0.233569,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.27551,United-States,<=50K
0.342466,Private,0.016764,Assoc-voc,0.666667,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.39726,Private,0.041098,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.260274,State-gov,0.071296,Bachelors,0.8,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.232877,Self-emp-inc,0.045653,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,Other,Male,0,0,0.602041,United-States,<=50K
0.835616,Self-emp-inc,0.137959,11th,0.4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.091837,United-States,<=50K
0.041096,Private,0.105959,Some-college,0.6,Never-married,Adm-clerical,Own-child,Other,Female,0,0,0.193878,United-States,<=50K
0.410959,State-gov,0.203032,Assoc-acdm,0.733333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.054795,Private,0.251903,5th-6th,0.133333,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,0.397959,Mexico,<=50K
0.219178,Private,0.077748,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.013699,Private,0.278671,11th,0.4,Never-married,Craft-repair,Own-child,White,Male,0,0,0.193878,United-States,<=50K
0.547945,Private,0.062777,11th,0.4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.09589,Private,0.115046,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.452055,Self-emp-not-inc,0.057003,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,United-States,<=50K
0.315068,Private,0.124695,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,Dominican-Republic,<=50K
0.383562,Private,0.122321,Assoc-acdm,0.733333,Divorced,Exec-managerial,Unmarried,White,Male,0,0,0.397959,United-States,<=50K
0.260274,Self-emp-not-inc,0.213298,Bachelors,0.8,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.5,United-States,<=50K
0.30137,Private,0.136801,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.219178,Self-emp-not-inc,0.046588,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.205479,Private,0.148783,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,0.295918,United-States,<=50K
0.273973,Private,0.113349,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.260274,Private,0.010268,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,United-States,<=50K
0.342466,Self-emp-not-inc,0.143499,Bachelors,0.8,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.164384,Private,0.117821,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.03137,0,0.479592,Ireland,<=50K
0.287671,Private,0.1126,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.136986,Private,0.163385,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.383562,Private,0.15786,HS-grad,0.533333,Never-married,Transport-moving,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.136986,Private,0.255274,12th,0.466667,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,0.55102,United-States,<=50K
0.09589,Private,0.213638,HS-grad,0.533333,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.377551,United-States,<=50K
0.534247,Private,0.076556,HS-grad,0.533333,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,0.408163,United-States,<=50K
0.342466,Private,0.036549,Some-college,0.6,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.44898,United-States,<=50K
0.273973,Private,0.014956,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0.38315,0.55102,United-States,<=50K
0.534247,?,0.285592,Assoc-acdm,0.733333,Married-civ-spouse,?,Husband,White,Male,0,0,0.193878,United-States,<=50K
0.465753,?,0.352298,Some-college,0.6,Married-civ-spouse,?,Husband,White,Male,0,0,0.234694,United-States,<=50K
0.657534,Private,0.17849,Some-college,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.397959,?,<=50K
0.178082,Private,0.089624,Some-college,0.6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.653061,United-States,<=50K
0.452055,Private,0.054827,Bachelors,0.8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.287671,Private,0.127908,Assoc-voc,0.666667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.164384,Private,0.254422,9th,0.266667,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,Mexico,<=50K
0.356164,Private,0.159817,HS-grad,0.533333,Separated,Transport-moving,Unmarried,White,Male,0,0,0.397959,Mexico,<=50K
0.150685,Self-emp-not-inc,0.02838,Some-college,0.6,Never-married,Craft-repair,Not-in-family,White,Male,0,0.365014,0.397959,United-States,<=50K
0.287671,Private,0.097253,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.123288,Private,0.347692,10th,0.333333,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.342466,?,0.152954,HS-grad,0.533333,Married-spouse-absent,?,Not-in-family,White,Male,0,0,0.346939,United-States,<=50K
0.369863,State-gov,0.21368,HS-grad,0.533333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.377551,United-States,<=50K
0.068493,Private,0.256532,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.520548,Private,0.111475,10th,0.333333,Never-married,Other-service,Not-in-family,White,Male,0,0,0.285714,United-States,<=50K
0.191781,Federal-gov,0.258425,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,0.5,United-States,<=50K
0.452055,Private,0.019506,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.068493,Private,0.181987,HS-grad,0.533333,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.60274,Private,0.064204,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.575342,?,0.143594,10th,0.333333,Widowed,?,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.164384,Federal-gov,0.073581,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.287671,Local-gov,0.220467,Some-college,0.6,Widowed,Transport-moving,Not-in-family,Black,Female,0,0,0.469388,United-States,<=50K
0.273973,Private,0.123298,Assoc-voc,0.666667,Separated,Prof-specialty,Own-child,White,Female,0,0,0.377551,United-States,<=50K
0.013699,Private,0.081212,11th,0.4,Never-married,Other-service,Own-child,White,Female,0,0,0.071429,United-States,<=50K
0.164384,Self-emp-not-inc,0.116322,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.346939,United-States,<=50K
0.178082,Private,0.088107,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.232877,Self-emp-not-inc,0.203385,Bachelors,0.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,0.602041,South,<=50K
0.520548,Self-emp-not-inc,0.077929,HS-grad,0.533333,Widowed,Sales,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.150685,Private,0.062605,Some-college,0.6,Never-married,Sales,Other-relative,White,Female,0,0,0.397959,United-States,<=50K
0.136986,Private,0.080295,Some-college,0.6,Never-married,Sales,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.041096,Private,0.017664,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Male,0,0,0.295918,United-States,<=50K
0.123288,Private,0.069859,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.068493,Private,0.086528,Some-college,0.6,Never-married,Craft-repair,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.630137,Self-emp-inc,0.175722,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.054795,Private,0.144778,Assoc-voc,0.666667,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.013699,Private,0.017655,11th,0.4,Never-married,Other-service,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.849315,Self-emp-not-inc,0.062369,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.09589,Private,0.060233,Some-college,0.6,Never-married,Machine-op-inspct,Own-child,Other,Male,0,0,0.132653,United-States,<=50K
0.054795,Private,0.150284,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.346939,United-States,<=50K
0.013699,Private,0.204708,11th,0.4,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,0.193878,United-States,<=50K
0.369863,Private,0.245535,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.44898,Mexico,<=50K
0.315068,Local-gov,0.159407,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.479592,United-States,<=50K
0.424658,Private,0.077802,Some-college,0.6,Widowed,Exec-managerial,Unmarried,Black,Female,0,0.38315,0.377551,United-States,<=50K
0.438356,Private,0.118763,HS-grad,0.533333,Divorced,Other-service,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.438356,Self-emp-not-inc,0.076182,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.295918,United-States,<=50K
0.041096,Private,0.141787,HS-grad,0.533333,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.123288,Private,0.016377,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.44898,United-States,<=50K
0.328767,Federal-gov,0.014157,Bachelors,0.8,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.684932,Private,0.140989,Masters,0.866667,Never-married,Other-service,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.287671,Federal-gov,0.130299,HS-grad,0.533333,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.136986,Self-emp-not-inc,0.13753,Bachelors,0.8,Never-married,Sales,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.328767,Local-gov,0.057777,Assoc-voc,0.666667,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.438776,United-States,<=50K
0.082192,Local-gov,0.018209,Some-college,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.704082,United-States,<=50K
0.232877,Private,0.029377,11th,0.4,Divorced,Craft-repair,Unmarried,White,Male,0,0,0.397959,United-States,<=50K
0.027397,Private,0.1057,HS-grad,0.533333,Never-married,Sales,Own-child,White,Female,0,0,0.295918,United-States,<=50K
0.643836,Self-emp-not-inc,0.191426,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.193878,United-States,<=50K
0.356164,Private,0.231791,HS-grad,0.533333,Separated,Sales,Not-in-family,White,Female,0,0,0.295918,United-States,<=50K
0.150685,Private,0.103026,HS-grad,0.533333,Never-married,Craft-repair,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.219178,Private,0.067837,Assoc-voc,0.666667,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.178082,Self-emp-not-inc,0.114094,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.704082,?,<=50K
0.39726,State-gov,0.061636,Masters,0.866667,Widowed,Protective-serv,Unmarried,White,Male,0,0,0.397959,United-States,<=50K
0.369863,Private,0.070503,Some-college,0.6,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.246575,Private,0.294386,Assoc-voc,0.666667,Never-married,Other-service,Not-in-family,White,Female,0,0,0.653061,United-States,<=50K
0.027397,Private,0.114019,HS-grad,0.533333,Never-married,Sales,Own-child,White,Male,0,0,0.346939,United-States,<=50K
0,Private,0.196632,11th,0.4,Never-married,Priv-house-serv,Own-child,White,Female,0,0,0.081633,United-States,<=50K
0.630137,?,0.028496,HS-grad,0.533333,Married-civ-spouse,?,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.027397,?,0.108201,Some-college,0.6,Never-married,?,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.191781,Private,0.221001,Some-college,0.6,Married-spouse-absent,Transport-moving,Unmarried,White,Male,0,0,0.5,United-States,<=50K
0.438356,State-gov,0.162041,Some-college,0.6,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.193878,United-States,<=50K
0,Private,0.120084,10th,0.333333,Married-civ-spouse,Sales,Own-child,White,Female,0,0,0.295918,United-States,<=50K
0.013699,Private,0.082742,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Female,0,0,0.295918,United-States,<=50K
0.164384,Private,0.122615,Bachelors,0.8,Never-married,Sales,Not-in-family,White,Male,0.068491,0,0.479592,United-States,<=50K
0.780822,?,0.052646,Bachelors,0.8,Widowed,?,Not-in-family,Other,Female,0,0,0.346939,United-States,<=50K
0.068493,Private,0.086705,Some-college,0.6,Never-married,Exec-managerial,Own-child,White,Male,0,0,0.5,United-States,<=50K
0.232877,Self-emp-not-inc,0.171185,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.232877,Private,0.055075,Some-college,0.6,Divorced,Other-service,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.465753,Private,0.203252,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.465753,Local-gov,0.042323,Some-college,0.6,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.575342,Private,0.194654,Masters,0.866667,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.561644,Private,0.13293,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.027397,Private,0.197773,11th,0.4,Never-married,Sales,Not-in-family,White,Female,0,0,0.397959,Honduras,<=50K
0.534247,?,0.120969,HS-grad,0.533333,Married-civ-spouse,?,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.123288,Private,0.026492,Bachelors,0.8,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,0.193878,United-States,<=50K
0.479452,Self-emp-not-inc,0.018334,Some-college,0.6,Widowed,Craft-repair,Not-in-family,Black,Male,0,0,0.346939,United-States,<=50K
0.136986,Private,0.187383,5th-6th,0.133333,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,0.653061,England,<=50K
0.09589,Private,0.21341,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.479452,Private,0.130086,Bachelors,0.8,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0.397959,?,<=50K
0.164384,Private,0.082995,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.050131,0,0.397959,United-States,<=50K
0.09589,Private,0.149266,Assoc-acdm,0.733333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.09589,Private,0.216808,Bachelors,0.8,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.193878,United-States,<=50K
0.150685,State-gov,0.003902,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.377551,United-States,<=50K
0.356164,Private,0.110008,HS-grad,0.533333,Separated,Exec-managerial,Not-in-family,White,Female,0,0,0.479592,United-States,<=50K
0.09589,Private,0.085888,Some-college,0.6,Never-married,Sales,Own-child,White,Male,0,0,0.091837,Greece,<=50K
